title,company,rating,review_count,urgently_hiring,snippet,dradis_job,new_job,sponsored,featured_employer,indeed_applyable,source_id,job_location_postal,salary_min,salary_max,company_has_link,job_type_Full-time,job_type_Part-time,job_type_Temporary,job_type_Contract,job_type_Internship,job_type_N/A,relative_time,activity_date,activity_date_na,location_remote,no_postal,remote_work_model,hires_needed_na,hires_needed_exact_na,hires_needed_exact
Full Stack Developer,Piper Companies,4.5,14,False,Provide application architecture direction and guidance to technology and business partners that starts and ends with a focus on delivering actionable,False,False,False,False,False,3723001,55317.0,120000,140000,True,False,False,False,False,False,True,9,-1,True,False,True,2,True,True,0
Full Stack Software Developer,Unpakt,0.0,0,True,"Unpakt is an online marketplace revolutionizing the Moving Industry by allowing users to plan, compare, and book their move online with verified movers and",True,False,True,False,True,3694990,10010.0,85000,115000,False,True,False,False,False,False,False,31,3,False,False,False,1,False,False,1
Sr. Software Engineer,Leidos,3.7,1225,False,"The selected individual will perform high-level software development functions including design, development, troubleshooting, and debugging of software",False,False,False,False,False,759091,20701.0,110500,170000,True,True,False,False,False,False,False,8,-1,True,False,False,0,True,True,0
Senior Software Engineer/Developer,Confidential,0.0,0,True,"Candidates must be proficient with HTML, CSS, JavaScript, PHP and MySQL.
 Should be able to work in a team, able to analyze client requirements and develop a",True,False,True,False,True,17354662,55317.0,95000,125000,False,True,False,False,False,False,False,31,-1,True,False,True,0,True,False,1
Hands-On VP Software Engineer,Selby Jennings,4.2,6,False,"As an experienced member of our Software Engineering Group, we look first and foremost for people who are passionate about solving business problems through",False,True,True,False,True,24304,55317.0,150000,175000,True,False,False,False,False,False,True,2,-1,True,False,True,0,True,True,0
Security Software Engineer,Skyward Federal LLC,0.0,0,False,"Create and maintain high quality distributed system software.
 Passion for new technologies, software &amp; processes.
 Fully-vested 401k matching (up to 10%),.",True,False,True,False,True,15358897,55317.0,100000,155000,False,True,False,False,False,False,False,31,8,False,False,True,2,False,False,1
Software Engineer - React,CyberCoders,3.4,47,False,"An opportunity to be more than just an engineer and help medical professional globally!
 Backed by the former Lululemon CEO and a former Blackstone partner, we",False,True,True,False,True,4155,90034.0,150000,200000,True,True,False,False,False,False,False,0,-1,True,False,False,2,True,True,0
Senior Software Engineer - BL Alt Channel,Liberty Mutual Insurance,3.6,4540,False,"A minimum of five years of software engineering experience.
 Strong oral and written communication skills ¡X and a knack for explaining your decision-making",False,False,True,True,False,213,55317.0,108300,154000,True,False,False,False,False,False,True,31,-1,True,True,True,2,True,True,0
Lead Software Engineer .NET,"Olivine, Inc.",0.0,0,False,"6+ years of experience developing commercial software.
 Commercial software development: 6 years (Preferred).
 Olivine is seeking a Lead Software Engineer to join",True,False,True,False,True,11839928,55317.0,110000,150000,False,True,False,False,False,False,False,20,3,False,True,True,2,False,False,1
Front End Engineer,Mage Technologies,0.0,0,True,"Can work autonomously and collaborate with other engineers.
 Build beautiful and intuitive AI tools for product developers (opportunity to learn AI coding as",True,False,True,False,True,20641489,95050.0,109842,160000,False,True,False,False,False,False,False,13,2,False,False,False,1,False,False,1
"Software Engineer, Backend - Remote",Project Admission,0.0,0,False,"Job Type: Full-time | Remote.
 Be self-directed and be able to prioritize your own workload.
 Participate and follow through feature development, from project",True,False,True,False,True,9905627,55317.0,105000,120000,False,True,False,False,False,False,False,19,3,False,False,True,2,True,False,1
"[Mid/Sr] NodeJS, React/Vue, SQL, Server/API Engineer","Append Media, LLC",0.0,0,False,"Portland or Greater Metro Area including Vancouver, WA.*.
 Append Media is looking for a local, reliable, and experienced Node.js, HTML/CSS/JavaScript programmer",True,True,False,False,True,11596763,55317.0,50000,72000,False,True,False,False,False,False,False,6,3,False,False,True,0,True,False,1
IoT Engineer,SIBI,0.0,0,False,"No need to be an expert in everything; T-shaped folks with software emphasis are ideal.
 By unleashing data and adding context, data drives digital processes and",True,True,True,False,True,14413167,85233.0,90000,150000,False,True,False,False,False,False,False,2,-1,True,False,False,0,False,False,2
"SOLUTIONS ARCHITECT, SITE PERFORMANCE",CarParts.com,3.2,6,True,"You enjoy architecting and developing scalable software!!
 Proven experience in engineering and software architecture design.
 Experience in PHP is plus.",True,False,False,False,True,20640297,55317.0,160000,175000,True,True,False,False,False,False,False,13,3,False,False,True,1,False,False,1
Software Engineer,Indeed,4.3,824,False,"Every week sees the new release of multiple products that meet the needs of job seekers worldwide.
 Design, develop, and maintain pipelines that create search",False,False,True,True,True,15530,55317.0,132000,192000,True,True,False,False,False,False,False,31,-1,True,False,True,0,True,True,0
Senior Automation Controls Engineer,Zulily,3.2,624,False,"Serves as Primary POC for MHE software updates and changes.
 Manages and coordinates MHE software deployments in collaboration with Change Manager(s).",True,False,True,False,True,14760403,55317.0,95000,112000,True,True,False,False,False,False,False,31,-1,True,False,True,0,False,False,1
Senior Software Engineer - Mobile/Front End,HOMMA Inc.,0.0,0,False,"Experience or having deep understanding of designing software architecture.
 A seasoned Engineer - you have 5+ years experience shipping high-complexity",True,False,True,False,True,18890228,55317.0,132000,160000,False,True,False,False,False,False,False,31,21,False,False,True,2,False,False,1
Software Engineer,Indeed,4.3,824,False,"Collaborate with product managers and engineers to translate product needs into domain-driven services and APIs.
 BS or MS in Computer Science (or equivalent).",False,False,True,True,True,15530,55317.0,164000,239000,True,True,False,False,False,False,False,31,-1,True,False,True,0,True,True,0
Senior UI Software Engineer,CEDENT,5.0,1,False,"10 years of experience in UI software development.
 Expert in analyzing, designing, implementing, and troubleshooting responsive front-end software solutions for",False,False,False,False,True,14162293,55317.0,120000,165000,False,True,False,False,False,False,False,31,-1,True,False,True,0,True,True,0
Software Engineer - React,CyberCoders,3.4,47,False,"Competitive Compensation Contingent On Experience.
 Medical, dental, vision, and life insurance.
 Generous PTO and paid holidays.",False,True,True,False,True,4155,90034.0,150000,200000,True,True,False,False,False,False,False,2,-1,True,False,False,2,True,True,0
Embedded Software Engineer,Mars International,0.0,0,False,"Demonstrated experience with schematic capture software.
 Experience in supervising or mentoring other engineers.
 A CS, ECS or similar degree is acceptable.",True,False,True,False,True,15373933,55317.0,80000,120000,False,True,False,False,False,False,False,27,4,False,False,True,0,True,False,2
AR/VR SW Engineer,Three Space Lab,0.0,0,False,"Experience with software engineering practices oriented towards teamwork and robust, maintainable software.
 Developing software throughout the stack, including",True,False,False,False,True,20419090,55317.0,41968,106576,False,True,False,False,False,False,False,15,9,False,True,True,2,True,False,1
Laravel Developer - PHP,Eventfinity,0.0,0,False,Eventfinity is an all in one event management platform focused on providing tech and digital interactivity for remote events and conferences.,True,False,False,False,True,1103221,55317.0,85000,121000,False,True,False,False,False,False,False,31,3,False,True,True,2,True,False,1
Senior Software Engineer - Biotech - Remote Flex - Equity,Michael Page,3.5,336,False,The Senior Software Engineer will be responsible for delivering commercial quality software while also building and managing software teams.,False,True,True,False,True,3315,2110.0,120000,170000,True,False,False,False,False,False,True,5,-1,True,False,False,2,True,True,0
Senior Software Engineer - Enterprise Experiences,Indeed,4.3,824,False,"Strong understanding of web development including JavaScript and web software development patterns.
 4+ years of software development experience with programming",False,False,True,True,True,15530,55317.0,132000,192000,True,True,False,False,False,False,False,31,-1,True,False,True,0,True,True,0
Front End Developer,Your Other Half,0.0,0,False,"Work closely with the engineering, UX/design, and product team to identify customer needs and help create production ready software to solve them.",False,False,False,False,True,20133304,55317.0,120000,160000,False,True,False,False,False,False,False,31,-1,True,True,True,2,True,True,0
Software Engineer,DCI Solutions,3.0,1,False,"Software engineering: 1 year (Preferred).
 Assists in integrating software products into virtualized environment.
 Technical evaluation of contracts and SOW.",True,False,True,False,True,3021735,55317.0,140000,170000,False,True,False,False,False,False,False,14,3,False,False,True,0,False,False,1
Staff Software Engineer,Indeed,4.3,824,False,"4+ years of software development experience with programming languages such as Java, C#/C++, or Go.
 Collaborate with product managers, UX designers and",False,False,True,True,True,15530,55317.0,164000,239000,True,True,False,False,False,False,False,31,-1,True,True,True,2,True,True,0
Director of SW Engineering for Speech Startup,"Hudson Paradise, LLC",0.0,0,True,"Lead development activities for a cross-functional team consisting of project managers, engineers and technologists (Systems, S/W, Algorithms, etc.).",True,True,True,False,True,1159595,95128.0,200000,232055,False,True,False,False,False,False,False,2,-1,True,False,False,0,False,False,1
